codstaz,reg,prov_,stazione,linea_fisi,saliti7_9,discesi7_9,corse7_9,saliti24h,corse24h,saliti_s,saliti_r,saliti_re,corse_s,corse_r,corse_re,anno,calendario,point_x,point_y
"2804",LO,CO,Rovello Porro,Saronno - Como,428.0000000000000000000000000000000,47.0000000000000000000000000000000,7.0000000000000008881784197001252,885.0000000000000000000000000000000,62.0000000000000000000000000000000,0.0000000000000000000000000000000,879.0000000000000000000000000000000,6.0000000000000000000000000000000,0.0000000000000000000000000000000,61.0000000000000000000000000000000,1.0000000000000000000000000000000,2015.0000000000000000000000000000000,Invernale,9.0362619140000006723312253598124,45.6514088520000029802758945152164
"123",LO,CO,CARIMATE,CHIASSO-MILANO,239.0000000000000000000000000000000,66.0000000000000000000000000000000,8.0000000000000000000000000000000,649.0000000000000000000000000000000,72.0000000000000000000000000000000,649.0000000000000000000000000000000,0.0000000000000000000000000000000,0.0000000000000000000000000000000,72.0000000000000000000000000000000,0.0000000000000000000000000000000,0.0000000000000000000000000000000,2019.0000000000000000000000000000000,Invernale,9.1072204639999991826471159583889,45.6971710529999981531545927282423
"123",LO,CO,CARIMATE,CHIASSO-MILANO,222.0000000000000000000000000000000,78.0000000000000000000000000000000,8.0000000000000000000000000000000,644.0000000000000000000000000000000,72.0000000000000000000000000000000,644.0000000000000000000000000000000,0.0000000000000000000000000000000,0.0000000000000000000000000000000,72.0000000000000000000000000000000,0.0000000000000000000000000000000,0.0000000000000000000000000000000,2018.0000000000000000000000000000000,Invernale,9.1072204639999991826471159583889,45.6971710529999981531545927282423
"5844",LO,MI,ALBAIRATE-VERMEZZO,MILANO-MORTARA-AL,950.0000000000000000000000000000000,252.0000000000000000000000000000000,13.0000000000000000000000000000000,2262.0000000000000000000000000000000,111.0000000000000000000000000000000,1255.0000000000000000000000000000000,1007.0000000000000000000000000000000,0.0000000000000000000000000000000,67.0000000000000000000000000000000,44.0000000000000000000000000000000,0.0000000000000000000000000000000,2019.0000000000000000000000000000000,Invernale,8.9573710480000006128875611466356,45.4044293549999977699371811468154
"328",EM,PC,S.NICOLO',ALESS.-PIACENZA,8.0000000000000000000000000000000,0.0000000000000000000000000000000,1.0000000000000000000000000000000,31.0000000000000000000000000000000,14.0000000000000017763568394002505,0.0000000000000000000000000000000,31.0000000000000000000000000000000,0.0000000000000000000000000000000,0.0000000000000000000000000000000,14.0000000000000017763568394002505,0.0000000000000000000000000000000,2017.0000000000000000000000000000000,Invernale,9.6065515749999992323182596010156,45.0587518099999968512747727800161
"2855",LO,MI,MILANO P. VENEZIA,PASSANTE,1293.0000000000000000000000000000000,4049.0000000000000000000000000000000,38.0000000000000000000000000000000,12123.0000000000000000000000000000000,356.0000000000000000000000000000000,12123.0000000000000000000000000000000,0.0000000000000000000000000000000,0.0000000000000000000000000000000,356.0000000000000000000000000000000,0.0000000000000000000000000000000,0.0000000000000000000000000000000,2015.0000000000000000000000000000000,Invernale,9.2070184089999997922859620302916,45.4765975270000026853267627302557
"125",LO,MI,SEREGNO,CHIASSO-MILANO,2570.0000000000000000000000000000000,704.0000000000000000000000000000000,22.0000000000000000000000000000000,6666.0000000000000000000000000000000,167.0000000000000000000000000000000,4694.0000000000000000000000000000000,0.0000000000000000000000000000000,1972.0000000000000000000000000000000,141.0000000000000000000000000000000,0.0000000000000000000000000000000,26.0000000000000000000000000000000,2018.0000000000000000000000000000000,Invernale,9.2028859959999991247059369925410,45.6460877130000000079235178418458
"198",LO,LC,OLGIATE CALCO-BRIVIO,TIRANO-MILANO Mz-Lc,696.0000000000000000000000000000000,71.0000000000000000000000000000000,8.0000000000000000000000000000000,1546.0000000000000000000000000000000,68.0000000000000000000000000000000,1546.0000000000000000000000000000000,0.0000000000000000000000000000000,0.0000000000000000000000000000000,68.0000000000000000000000000000000,0.0000000000000000000000000000000,0.0000000000000000000000000000000,2018.0000000000000000000000000000000,Invernale,9.4037960799999993355413607787341,45.7292434470000017654456314630806
"197",LO,LC,CERNUSCO-MERATE,TIRANO-MILANO Mz-Lc,706.0000000000000000000000000000000,99.0000000000000000000000000000000,9.0000000000000000000000000000000,1502.0000000000000000000000000000000,70.0000000000000000000000000000000,1380.0000000000000000000000000000000,0.0000000000000000000000000000000,122.0000000000000000000000000000000,67.0000000000000000000000000000000,0.0000000000000000000000000000000,3.0000000000000000000000000000000,2019.0000000000000000000000000000000,Invernale,9.3968277619999991401300576399080,45.6951775770000026000161597039551
"88",LO,PV,VIGEVANO,MILANO-MORTARA-AL,1482.0000000000000000000000000000000,322.0000000000000000000000000000000,8.0000000000000000000000000000000,3724.0000000000000000000000000000000,46.0000000000000000000000000000000,0.0000000000000000000000000000000,3724.0000000000000000000000000000000,0.0000000000000000000000000000000,0.0000000000000000000000000000000,46.0000000000000000000000000000000,0.0000000000000000000000000000000,2016.0000000000000000000000000000000,Invernale,8.8620080849999993688470567576587,45.3127973389999993969468050636351
"2739",LO,MI,Cesano Maderno,Milano Nord Bovisa - Seve,2050.0000000000000000000000000000000,698.0000000000000000000000000000000,32.0000000000000000000000000000000,5432.0000000000000000000000000000000,254.0000000000000000000000000000000,3782.0000000000000000000000000000000,1650.0000000000000000000000000000000,0.0000000000000000000000000000000,203.0000000000000000000000000000000,51.0000000000000000000000000000000,0.0000000000000000000000000000000,2017.0000000000000000000000000000000,Invernale,9.1419667659999994668851286405697,45.6313168860000004656285454984754
"295",LO,BS,BAGNOLO MELLA,BRESCIA-CREMONA,82.0000000000000000000000000000000,22.0000000000000000000000000000000,3.0000000000000000000000000000000,288.0000000000000000000000000000000,31.0000000000000000000000000000000,0.0000000000000000000000000000000,288.0000000000000000000000000000000,0.0000000000000000000000000000000,0.0000000000000000000000000000000,31.0000000000000000000000000000000,0.0000000000000000000000000000000,2017.0000000000000000000000000000000,Invernale,10.1836418250000004803723641089164,45.4286111460000014972138160374016
"9",LO,PV,SARTIRANA,MILANO-MORTARA-AL,33.0000000000000000000000000000000,1.0000000000000000000000000000000,2.0000000000000000000000000000000,52.0000000000000000000000000000000,9.9999999999999982236431605997495,0.0000000000000000000000000000000,52.0000000000000000000000000000000,0.0000000000000000000000000000000,0.0000000000000000000000000000000,9.9999999999999982236431605997495,0.0000000000000000000000000000000,2017.0000000000000000000000000000000,Invernale,8.6701604599999999578585629933514,45.1118100209999965954921208322048
"2815",LO,VA,Tradate,Saronno - Varese Nord,1089.0000000000000000000000000000000,366.0000000000000000000000000000000,13.0000000000000000000000000000000,2628.0000000000000000000000000000000,79.0000000000000000000000000000000,0.0000000000000000000000000000000,1736.0000000000000000000000000000000,892.0000000000000000000000000000000,0.0000000000000000000000000000000,57.0000000000000000000000000000000,22.0000000000000000000000000000000,2018.0000000000000000000000000000000,Invernale,8.9069029650000004494359018281102,45.7103050039999985187932907138020
"41",LO,PV,CAVA CARBONARA,VERCELLI-PAVIA,4.9999999999999991118215802998748,2.0000000000000000000000000000000,4.0000000000000000000000000000000,8.0000000000000000000000000000000,21.0000000000000000000000000000000,0.0000000000000000000000000000000,8.0000000000000000000000000000000,0.0000000000000000000000000000000,0.0000000000000000000000000000000,21.0000000000000000000000000000000,0.0000000000000000000000000000000,2019.0000000000000000000000000000000,Invernale,9.0714274570000004160874595982023,45.1471363850000031447962101083249
"229",LO,MI,MILANO PORTA ROMANA,MILANO-MORTARA-AL,292.0000000000000000000000000000000,661.0000000000000000000000000000000,8.0000000000000000000000000000000,1738.0000000000000000000000000000000,69.0000000000000000000000000000000,1738.0000000000000000000000000000000,0.0000000000000000000000000000000,0.0000000000000000000000000000000,69.0000000000000000000000000000000,0.0000000000000000000000000000000,0.0000000000000000000000000000000,2017.0000000000000000000000000000000,Invernale,9.2131627500000004005187292932533,45.4459228930000023183310986496508
"202",LO,LC,VERCURAGO-S.GIROLAMO,TIRANO-MILANO Mz-Lc,11.0000000000000000000000000000000,3.0000000000000000000000000000000,4.0000000000000000000000000000000,19.9999999999999964472863211994991,15.0000000000000000000000000000000,1.0000000000000000000000000000000,19.0000000000000000000000000000000,0.0000000000000000000000000000000,2.0000000000000000000000000000000,13.0000000000000000000000000000000,0.0000000000000000000000000000000,2015.0000000000000000000000000000000,Invernale,9.4223846709999996562601154437289,45.8121936800000000289401214104146
"77",LO,VA,GALLARATE,DOMODOSSOLA-MILANO,2727.0000000000000000000000000000000,1526.0000000000000000000000000000000,29.0000000000000000000000000000000,9464.0000000000000000000000000000000,210.0000000000000000000000000000000,3557.0000000000000000000000000000000,3026.0000000000000000000000000000000,2881.0000000000000000000000000000000,94.0000000000000000000000000000000,64.0000000000000000000000000000000,52.0000000000000000000000000000000,2018.0000000000000000000000000000000,Invernale,8.7982824799999992393395586987026,45.6599015489999970895951264537871
"2752",LO,BS,Darfo-Corna,Pisogne - Breno,46.0000000000000000000000000000000,71.0000000000000000000000000000000,4.0000000000000000000000000000000,251.0000000000000000000000000000000,32.0000000000000000000000000000000,0.0000000000000000000000000000000,126.0000000000000000000000000000000,125.0000000000000000000000000000000,0.0000000000000000000000000000000,19.0000000000000000000000000000000,13.0000000000000000000000000000000,2016.0000000000000000000000000000000,Invernale,10.1813140810000000158197508426383,45.8843113750000028971953724976629
"31",PI,NO,NOVARA,TORINO-MILANO,523.0000000000000000000000000000000,1084.0000000000000000000000000000000,8.0000000000000000000000000000000,3000.0000000000000000000000000000000,84.0000000000000000000000000000000,2838.0000000000000000000000000000000,162.0000000000000000000000000000000,0.0000000000000000000000000000000,74.0000000000000000000000000000000,9.9999999999999982236431605997495,0.0000000000000000000000000000000,2018.0000000000000000000000000000000,Invernale,8.6249716999999996858150552725419,45.4512966200000008143433660734445
"2816",LO,VA,Tradate Abbiate Guazzone,Saronno - Varese Nord,185.0000000000000000000000000000000,68.0000000000000000000000000000000,8.0000000000000000000000000000000,490.0000000000000000000000000000000,58.0000000000000000000000000000000,0.0000000000000000000000000000000,487.0000000000000000000000000000000,3.0000000000000000000000000000000,0.0000000000000000000000000000000,57.0000000000000000000000000000000,1.0000000000000000000000000000000,2018.0000000000000000000000000000000,Invernale,8.9186103590000005425508788903244,45.7019030310000076156029535923153
"2735",LO,VA,Castellanza,Saronno - Novara,761.0000000000000000000000000000000,186.0000000000000000000000000000000,9.9999999999999982236431605997495,1609.0000000000000000000000000000000,75.0000000000000000000000000000000,0.0000000000000000000000000000000,1609.0000000000000000000000000000000,0.0000000000000000000000000000000,0.0000000000000000000000000000000,75.0000000000000000000000000000000,0.0000000000000000000000000000000,2016.0000000000000000000000000000000,Invernale,8.8754452379999992928105712053366,45.6104652369999996608385117724538
"151",LO,SO,MORBEGNO,TIRANO-MILANO Lc-So,633.0000000000000000000000000000000,340.0000000000000000000000000000000,8.0000000000000000000000000000000,1639.0000000000000000000000000000000,54.0000000000000000000000000000000,0.0000000000000000000000000000000,644.0000000000000000000000000000000,995.0000000000000000000000000000000,0.0000000000000000000000000000000,27.0000000000000000000000000000000,27.0000000000000000000000000000000,2016.0000000000000000000000000000000,Invernale,9.5686746209999995471662259660661,46.1367321979999971404140524100512
"2758",LO,MI,Garbagnate Milanese,Milano Nord Cadorna - Sar,1259.0000000000000000000000000000000,342.0000000000000000000000000000000,17.0000000000000000000000000000000,3174.0000000000000000000000000000000,143.0000000000000000000000000000000,3174.0000000000000000000000000000000,0.0000000000000000000000000000000,0.0000000000000000000000000000000,143.0000000000000000000000000000000,0.0000000000000000000000000000000,0.0000000000000000000000000000000,2015.0000000000000000000000000000000,Invernale,9.0802984799999997278519003884867,45.5799230260000030057199182920158
"293",LO,LO,OSPEDALETTO LODIGIANO,PAVIA-CASALPUST.,21.0000000000000000000000000000000,4.0000000000000000000000000000000,3.0000000000000000000000000000000,78.0000000000000000000000000000000,30.0000000000000000000000000000000,0.0000000000000000000000000000000,78.0000000000000000000000000000000,0.0000000000000000000000000000000,0.0000000000000000000000000000000,30.0000000000000000000000000000000,0.0000000000000000000000000000000,2015.0000000000000000000000000000000,Invernale,9.5751890609999996684109646594152,45.1694115150000001790431269910187
"284",LO,PV,MOTTA S.DAMIANO,PAVIA-CASALPUST.,2.0000000000000000000000000000000,0.0000000000000000000000000000000,4.9999999999999991118215802998748,4.0000000000000000000000000000000,27.0000000000000000000000000000000,0.0000000000000000000000000000000,4.0000000000000000000000000000000,0.0000000000000000000000000000000,0.0000000000000000000000000000000,27.0000000000000000000000000000000,0.0000000000000000000000000000000,2018.0000000000000000000000000000000,Invernale,9.2199029249999995272446540184319,45.1784211049999981923974701203406
"188",LO,LC,COSTA MASNAGA,MONZA-LECCO,164.0000000000000000000000000000000,39.9999999999999928945726423989981,8.0000000000000000000000000000000,376.0000000000000000000000000000000,38.0000000000000000000000000000000,376.0000000000000000000000000000000,0.0000000000000000000000000000000,0.0000000000000000000000000000000,38.0000000000000000000000000000000,0.0000000000000000000000000000000,0.0000000000000000000000000000000,2019.0000000000000000000000000000000,Invernale,9.2852606400000006203754310263321,45.7635064560000017763741197995842
"2817",LO,MI,Turbigo,Saronno - Novara,288.0000000000000000000000000000000,62.0000000000000000000000000000000,6.0000000000000000000000000000000,621.0000000000000000000000000000000,45.0000000000000000000000000000000,0.0000000000000000000000000000000,621.0000000000000000000000000000000,0.0000000000000000000000000000000,0.0000000000000000000000000000000,45.0000000000000000000000000000000,0.0000000000000000000000000000000,2015.0000000000000000000000000000000,Invernale,8.7389138909999992677057889522985,45.5280443640000029859038477297872
"2824",LO,VA,Venegono Inferiore,Saronno - Varese Nord,319.9999999999999431565811391919851,232.0000000000000000000000000000000,8.0000000000000000000000000000000,876.0000000000000000000000000000000,57.0000000000000000000000000000000,0.0000000000000000000000000000000,876.0000000000000000000000000000000,0.0000000000000000000000000000000,0.0000000000000000000000000000000,57.0000000000000000000000000000000,0.0000000000000000000000000000000,2019.0000000000000000000000000000000,Invernale,8.8950916160000002008700903388672,45.7366549680000034072691050823778
"209",LO,BG,SERIATE,LECCO-BRESCIA,84.0000000000000000000000000000000,49.0000000000000000000000000000000,4.9999999999999991118215802998748,300.0000000000000000000000000000000,36.0000000000000000000000000000000,0.0000000000000000000000000000000,300.0000000000000000000000000000000,0.0000000000000000000000000000000,0.0000000000000000000000000000000,36.0000000000000000000000000000000,0.0000000000000000000000000000000,2018.0000000000000000000000000000000,Invernale,9.7246604489999999287874743458815,45.6832265709999987279843480791897
"2788",LO,BS,Paderno (Franciacorta),Brescia - Iseo,168.0000000000000000000000000000000,16.0000000000000000000000000000000,7.0000000000000008881784197001252,237.0000000000000000000000000000000,37.0000000000000000000000000000000,0.0000000000000000000000000000000,237.0000000000000000000000000000000,0.0000000000000000000000000000000,0.0000000000000000000000000000000,37.0000000000000000000000000000000,0.0000000000000000000000000000000,2015.0000000000000000000000000000000,Invernale,10.0870646350000008339975465787575,45.5867665110000004347057256381959
"72",PI,NO,DORMELLETTO,DOMODOSSOLA-MILANO,29.0000000000000000000000000000000,17.0000000000000000000000000000000,4.9999999999999991118215802998748,155.0000000000000000000000000000000,33.0000000000000000000000000000000,0.0000000000000000000000000000000,155.0000000000000000000000000000000,0.0000000000000000000000000000000,0.0000000000000000000000000000000,33.0000000000000000000000000000000,0.0000000000000000000000000000000,2018.0000000000000000000000000000000,Invernale,8.5743996199999994445306583656929,45.7300906600000018897844711318612
"200",LO,LC,LECCO,TIRANO-MILANO Mz-Lc,1571.0000000000000000000000000000000,3290.0000000000000000000000000000000,26.0000000000000000000000000000000,9334.0000000000000000000000000000000,200.0000000000000000000000000000000,3845.0000000000000000000000000000000,2586.0000000000000000000000000000000,2903.0000000000000000000000000000000,104.0000000000000000000000000000000,64.0000000000000000000000000000000,32.0000000000000000000000000000000,2016.0000000000000000000000000000000,Invernale,9.3936757400000008288998287753202,45.8565473729999979468630044721067
"258",LO,MI,S.GIULIANO MILANESE,MILANO-BOLOGNA,475.0000000000000000000000000000000,181.0000000000000000000000000000000,9.9999999999999982236431605997495,1252.0000000000000000000000000000000,78.0000000000000000000000000000000,1252.0000000000000000000000000000000,0.0000000000000000000000000000000,0.0000000000000000000000000000000,78.0000000000000000000000000000000,0.0000000000000000000000000000000,0.0000000000000000000000000000000,2017.0000000000000000000000000000000,Invernale,9.2864521969999991313216014532372,45.3913053730000015661971701774746
"127",LO,MI,LISSONE-MUGGIO',CHIASSO-MILANO,1238.0000000000000000000000000000000,441.0000000000000000000000000000000,17.0000000000000000000000000000000,3879.0000000000000000000000000000000,139.0000000000000000000000000000000,3867.0000000000000000000000000000000,0.0000000000000000000000000000000,12.0000000000000000000000000000000,138.0000000000000000000000000000000,0.0000000000000000000000000000000,1.0000000000000000000000000000000,2019.0000000000000000000000000000000,Invernale,9.2354041739999992444154486292973,45.6059984740000032843454391695559
"259",LO,MI,MELEGNANO,MILANO-BOLOGNA,902.0000000000000000000000000000000,340.0000000000000000000000000000000,9.9999999999999982236431605997495,2158.0000000000000000000000000000000,79.0000000000000000000000000000000,2158.0000000000000000000000000000000,0.0000000000000000000000000000000,0.0000000000000000000000000000000,79.0000000000000000000000000000000,0.0000000000000000000000000000000,0.0000000000000000000000000000000,2016.0000000000000000000000000000000,Invernale,9.3193020000000004188223101664335,45.3564058649999992667289916425943
"141",LO,LC,VARENNA ESINO,TIRANO-MILANO Lc-So,94.0000000000000000000000000000000,27.0000000000000000000000000000000,8.0000000000000000000000000000000,459.0000000000000000000000000000000,54.0000000000000000000000000000000,0.0000000000000000000000000000000,179.0000000000000000000000000000000,280.0000000000000000000000000000000,0.0000000000000000000000000000000,27.0000000000000000000000000000000,27.0000000000000000000000000000000,2015.0000000000000000000000000000000,Invernale,9.2864323090000002736132955760695,46.0150797169999989932875905651599
"276",LO,MN,CANNETO SULL'OGLIO,BRESCIA-PARMA,44.0000000000000000000000000000000,8.0000000000000000000000000000000,3.0000000000000000000000000000000,113.0000000000000000000000000000000,24.0000000000000000000000000000000,0.0000000000000000000000000000000,113.0000000000000000000000000000000,0.0000000000000000000000000000000,0.0000000000000000000000000000000,24.0000000000000000000000000000000,0.0000000000000000000000000000000,2016.0000000000000000000000000000000,Invernale,10.3714989079999995169600879307836,45.1502874950000006037953426130116
"235",LO,MI,VIGNATE,MILANO-VENEZIA,698.0000000000000000000000000000000,241.0000000000000000000000000000000,16.0000000000000000000000000000000,1611.0000000000000000000000000000000,98.0000000000000000000000000000000,1604.0000000000000000000000000000000,7.0000000000000008881784197001252,0.0000000000000000000000000000000,96.0000000000000000000000000000000,1.0000000000000000000000000000000,1.0000000000000000000000000000000,2018.0000000000000000000000000000000,Invernale,9.3741130300000001795979187591001,45.4940251510000024381952243857086
"250",LO,PV,CERTOSA DI PAVIA,MILANO-GENOVA,505.0000000000000000000000000000000,48.0000000000000000000000000000000,8.0000000000000000000000000000000,1080.0000000000000000000000000000000,73.0000000000000000000000000000000,1080.0000000000000000000000000000000,0.0000000000000000000000000000000,0.0000000000000000000000000000000,72.0000000000000000000000000000000,0.0000000000000000000000000000000,1.0000000000000000000000000000000,2019.0000000000000000000000000000000,Invernale,9.1544913529999991652630342287011,45.2570080019999991804979799780995
"191",LO,LC,PADERNO-ROBBIATE,SEREGNO-BERGAMO,666.0000000000000000000000000000000,126.0000000000000000000000000000000,9.0000000000000000000000000000000,1266.0000000000000000000000000000000,50.0000000000000000000000000000000,0.0000000000000000000000000000000,1266.0000000000000000000000000000000,0.0000000000000000000000000000000,0.0000000000000000000000000000000,50.0000000000000000000000000000000,0.0000000000000000000000000000000,2017.0000000000000000000000000000000,Invernale,9.4392326450000005877427611267194,45.6783844799999982910776452627033
"317",LO,PV,BARBIANELLO,PAVIA-STRADELLA,21.0000000000000000000000000000000,4.0000000000000000000000000000000,4.0000000000000000000000000000000,100.0000000000000000000000000000000,28.0000000000000035527136788005009,0.0000000000000000000000000000000,100.0000000000000000000000000000000,0.0000000000000000000000000000000,0.0000000000000000000000000000000,28.0000000000000035527136788005009,0.0000000000000000000000000000000,2018.0000000000000000000000000000000,Invernale,9.2041973299999995106190908700228,45.0727122939999986783732310868800
"205",LO,BG,PONTIDA,LECCO-BRESCIA,106.0000000000000000000000000000000,16.0000000000000000000000000000000,4.0000000000000000000000000000000,303.0000000000000000000000000000000,32.0000000000000000000000000000000,0.0000000000000000000000000000000,303.0000000000000000000000000000000,0.0000000000000000000000000000000,0.0000000000000000000000000000000,32.0000000000000000000000000000000,0.0000000000000000000000000000000,2019.0000000000000000000000000000000,Invernale,9.5116622060000004523772076936439,45.7301613979999999060055415611714
"128",LO,MI,MONZA,CHIASSO-MILANO,5315.0000000000000000000000000000000,3433.0000000000000000000000000000000,53.0000000000000000000000000000000,18169.0000000000000000000000000000000,342.0000000000000000000000000000000,12110.0000000000000000000000000000000,2468.0000000000000000000000000000000,3591.0000000000000000000000000000000,242.0000000000000000000000000000000,48.0000000000000000000000000000000,52.0000000000000000000000000000000,2015.0000000000000000000000000000000,Invernale,9.2732814440000002065289663732983,45.5778672679999985462018230464309
"190",LO,MI,LESMO,SEREGNO-BERGAMO,18.0000000000000000000000000000000,4.9999999999999991118215802998748,4.0000000000000000000000000000000,39.9999999999999928945726423989981,28.0000000000000035527136788005009,0.0000000000000000000000000000000,39.9999999999999928945726423989981,0.0000000000000000000000000000000,0.0000000000000000000000000000000,28.0000000000000035527136788005009,0.0000000000000000000000000000000,2017.0000000000000000000000000000000,Invernale,9.3093503050000006027175913914107,45.6448274359999999205683707259595
"253",LO,PV,PIZZALE-LUNGAVILLA,MILANO-GENOVA,168.0000000000000000000000000000000,24.0000000000000000000000000000000,7.0000000000000008881784197001252,269.0000000000000000000000000000000,43.0000000000000000000000000000000,0.0000000000000000000000000000000,65.0000000000000000000000000000000,204.0000000000000000000000000000000,0.0000000000000000000000000000000,16.0000000000000000000000000000000,27.0000000000000000000000000000000,2015.0000000000000000000000000000000,Invernale,9.0690066809999994035251802415587,45.0499240119999981857290549669415
"85",LO,MI,CORBETTA-S.STEFANO TIC.,TORINO-MILANO,618.0000000000000000000000000000000,159.9999999999999715782905695959926,8.0000000000000000000000000000000,1597.0000000000000000000000000000000,74.0000000000000000000000000000000,1597.0000000000000000000000000000000,0.0000000000000000000000000000000,0.0000000000000000000000000000000,74.0000000000000000000000000000000,0.0000000000000000000000000000000,0.0000000000000000000000000000000,2016.0000000000000000000000000000000,Invernale,8.9174960930000004566409188555554,45.4809083430000029579787224065512
"2759",LO,VA,Gavirate,Varese Nord - Laveno Momb,223.0000000000000000000000000000000,252.0000000000000000000000000000000,8.0000000000000000000000000000000,944.0000000000000000000000000000000,45.0000000000000000000000000000000,0.0000000000000000000000000000000,396.0000000000000000000000000000000,548.0000000000000000000000000000000,0.0000000000000000000000000000000,24.0000000000000000000000000000000,21.0000000000000000000000000000000,2015.0000000000000000000000000000000,Invernale,8.7148050480000005535430318559520,45.8456114199999973379817674867809
"185",LO,MI,BESANA,MONZA-LECCO,242.0000000000000000000000000000000,79.0000000000000000000000000000000,6.0000000000000000000000000000000,639.0000000000000000000000000000000,39.9999999999999928945726423989981,639.0000000000000000000000000000000,0.0000000000000000000000000000000,0.0000000000000000000000000000000,39.9999999999999928945726423989981,0.0000000000000000000000000000000,0.0000000000000000000000000000000,2017.0000000000000000000000000000000,Invernale,9.2829133800000001031094143399969,45.7029015780000023028151190374047
"230",LO,MI,MILANO CERTOSA,TORINO-MILANO,1181.0000000000000000000000000000000,1266.0000000000000000000000000000000,23.0000000000000000000000000000000,6386.0000000000000000000000000000000,185.0000000000000000000000000000000,6245.0000000000000000000000000000000,94.0000000000000000000000000000000,47.0000000000000000000000000000000,178.0000000000000000000000000000000,4.0000000000000000000000000000000,3.0000000000000000000000000000000,2018.0000000000000000000000000000000,Invernale,9.1339385699999997569875631597824,45.5070077370000021232954168226570
"225",LO,CR,CASALBUTTANO,BERGAMO-CREMONA,31.0000000000000000000000000000000,15.0000000000000000000000000000000,4.0000000000000000000000000000000,184.0000000000000000000000000000000,36.0000000000000000000000000000000,0.0000000000000000000000000000000,184.0000000000000000000000000000000,0.0000000000000000000000000000000,0.0000000000000000000000000000000,36.0000000000000000000000000000000,0.0000000000000000000000000000000,2018.0000000000000000000000000000000,Invernale,9.9623873219999996564411048893817,45.2554790260000032731113606132567
"2861",LO,MI,MILANO VILLAPIZZONE,PASSANTE,867.0000000000000000000000000000000,1644.0000000000000000000000000000000,26.0000000000000000000000000000000,4643.0000000000000000000000000000000,199.0000000000000000000000000000000,3948.0000000000000000000000000000000,192.0000000000000000000000000000000,503.0000000000000000000000000000000,179.0000000000000000000000000000000,7.0000000000000008881784197001252,13.0000000000000000000000000000000,2019.0000000000000000000000000000000,Invernale,9.1502543779999996331753209233284,45.5023013320000018211430869996548
"2864",LO,MI,SEGRATE,MILANO-VENEZIA,629.0000000000000000000000000000000,695.0000000000000000000000000000000,16.0000000000000000000000000000000,2319.0000000000000000000000000000000,146.0000000000000000000000000000000,2319.0000000000000000000000000000000,0.0000000000000000000000000000000,0.0000000000000000000000000000000,146.0000000000000000000000000000000,0.0000000000000000000000000000000,0.0000000000000000000000000000000,2018.0000000000000000000000000000000,Invernale,9.2914186690000004631428964785300,45.4795942820000007600356184411794
"2767",LO,CO,Lambrugo-Lurago,Seveso - Asso,120.0000000000000000000000000000000,13.0000000000000000000000000000000,6.0000000000000000000000000000000,272.0000000000000000000000000000000,50.0000000000000000000000000000000,0.0000000000000000000000000000000,272.0000000000000000000000000000000,0.0000000000000000000000000000000,0.0000000000000000000000000000000,50.0000000000000000000000000000000,0.0000000000000000000000000000000,2016.0000000000000000000000000000000,Invernale,9.2384917130000001606049409019761,45.7616398689999996918231772724539
"104",LO,VA,BESOZZO,LUINO-GALLARATE,122.0000000000000000000000000000000,39.0000000000000000000000000000000,4.0000000000000000000000000000000,306.0000000000000000000000000000000,31.0000000000000000000000000000000,0.0000000000000000000000000000000,306.0000000000000000000000000000000,0.0000000000000000000000000000000,0.0000000000000000000000000000000,31.0000000000000000000000000000000,0.0000000000000000000000000000000,2018.0000000000000000000000000000000,Invernale,8.6630394899999991764616424916312,45.8422648640000005570982466451824
"193",LO,BG,TERNO,SEREGNO-BERGAMO,459.0000000000000000000000000000000,87.0000000000000000000000000000000,8.0000000000000000000000000000000,1020.0000000000000000000000000000000,49.0000000000000000000000000000000,0.0000000000000000000000000000000,1020.0000000000000000000000000000000,0.0000000000000000000000000000000,0.0000000000000000000000000000000,49.0000000000000000000000000000000,0.0000000000000000000000000000000,2016.0000000000000000000000000000000,Invernale,9.5361973409999993833707776502706,45.6887309680000015532641555182636
"300",LO,LO,MALEO,CODOGNO-MANTOVA,6.0000000000000000000000000000000,0.0000000000000000000000000000000,3.0000000000000000000000000000000,18.0000000000000000000000000000000,23.0000000000000000000000000000000,0.0000000000000000000000000000000,18.0000000000000000000000000000000,0.0000000000000000000000000000000,0.0000000000000000000000000000000,22.0000000000000000000000000000000,1.0000000000000000000000000000000,2017.0000000000000000000000000000000,Invernale,9.7552274180000004832891136175022,45.1701991620000029570292099379003
"163",LO,SO,VILLA DI TIRANO,TIRANO-MILANO So-Tir,16.0000000000000000000000000000000,0.0000000000000000000000000000000,1.0000000000000000000000000000000,19.9999999999999964472863211994991,7.0000000000000008881784197001252,0.0000000000000000000000000000000,19.9999999999999964472863211994991,0.0000000000000000000000000000000,0.0000000000000000000000000000000,7.0000000000000008881784197001252,0.0000000000000000000000000000000,2017.0000000000000000000000000000000,Invernale,10.1303617030000001619782779016532,46.1962421590000005267029337119311
"37",LO,PV,TROMELLO,VERCELLI-PAVIA,61.0000000000000000000000000000000,4.0000000000000000000000000000000,4.0000000000000000000000000000000,165.0000000000000000000000000000000,28.0000000000000035527136788005009,0.0000000000000000000000000000000,165.0000000000000000000000000000000,0.0000000000000000000000000000000,0.0000000000000000000000000000000,28.0000000000000035527136788005009,0.0000000000000000000000000000000,2015.0000000000000000000000000000000,Invernale,8.8721842790000007283879313035868,45.2120695480000023280808818526566
